  0	         0	         0
  1	         0	         0
  2	         0	         0
  3	         0	         0
  4	         0	         0
  5	         0	         0
  6	         0	         0
  7	         0	         0
  8	         0	         0
  9	         0	         0
 10	         0	         0
 11	         0	         0
 12	         0	         0
 13	         0	         0
 14	         0	         0
 15	         0	         0
 16	         0	         0
 17	         0	         0
 18	         0	         0
 19	         0	         0
 20	         0	         0
 21	         0	         0
 22	         0	         0
 23	         0	         0
 24	         0	         0
 25	         0	         0
 26	         0	         0
 27	         0	         0
 28	         0	         0
 29	         0	         0
 30	         0	         0
 31	         0	         0
 32	         0	         0
 33	         0	         0
 34	         0	         0
 35	         0	         0
 36	         0	         0
 37	         0	         0
 38	         0	         0
 39	         0	         0
 40	         0	         0
 41	         0	         0
 42	         0	         0
 43	         0	         0
 44	         0	         0
 45	         0	         0
 46	         0	         0
 47	         0	         0
 48	         0	         0
 49	         0	         0
 50	         0	         0
 51	         0	         0
 52	         0	         0
 53	         0	         0
 54	         0	         0
 55	         0	         0
 56	         0	         0
 57	         0	         0
 58	         0	         0
 59	         0	         0
 60	         0	         0
 61	         0	         0
 62	         0	         0
 63	         0	         0
 64	         0	         0
 65	         0	         0
 66	         0	         0
 67	         0	         0
 68	         0	         0
 69	         0	         0
 70	         0	         0
 71	         0	         0
 72	         0	         0
 73	         0	         0
 74	         0	         0
 75	         0	         0
 76	         0	         0
 77	         0	         0
 78	         0	         0
 79	         0	         0
 80	         0	         0
 81	         0	         0
 82	         0	         0
 83	         0	         0
 84	         0	         0
 85	         0	         0
 86	         0	         0
 87	         0	         0
 88	         0	         0
 89	         0	         0
 90	         1	         0
 91	         0	         0
 92	         7	         0
 93	         0	         0
 94	        14	         0
 95	         0	         0
 96	        39	         0
 97	         0	         0
 98	        55	        45
 99	         0	         0
100	        38	      1147
101	         0	         0
102	       505	     21359
103	         0	         0
104	      9346	     56251
105	         0	         0
106	     31386	    100602
107	         0	         0
108	     72252	    243897
109	         0	         0
110	     93721	    231740
111	         0	         0
112	     67903	    235027
113	         0	         0
114	     61707	     98414
115	         0	         0
116	    143871	     34676
117	         0	         0
118	    161898	      7986
119	         0	         0
120	    246804	      1318
121	         0	         0
122	    104045	       244
123	         0	         0
124	     29758	       235
125	         0	         0
126	      6580	       240
127	         0	         0
128	      1162	       340
129	         0	         0
130	       517	       603
131	         0	         0
132	       510	       707
133	         0	         0
134	       587	       914
135	         0	         0
136	       977	       650
137	         0	         0
138	       898	       476
139	         0	         0
140	      1026	       330
141	         0	         0
142	       792	       315
143	         0	         0
144	       714	       431
145	         0	         0
146	       493	       664
147	         0	         0
148	       403	       897
149	         0	         0
150	       397	      1076
151	         0	         0
152	       440	      1165
153	         0	         0
154	       636	       774
155	         0	         0
156	       892	       922
157	         0	         0
158	       902	       727
159	         0	         0
160	      1059	       510
161	         0	         0
162	       887	       376
163	         0	         0
164	       724	       280
165	         0	         0
166	       547	       228
167	         0	         0
168	       399	       197
169	         0	         0
170	       319	       181
171	         0	         0
172	       266	       202
173	         0	         0
174	       250	       157
175	         0	         0
176	       199	       185
177	         0	         0
178	       179	       205
179	         0	         0
180	       144	       154
181	         0	         0
182	       153	       146
183	         0	         0
184	       154	       175
185	         0	         0
186	       208	       124
187	         0	         0
188	       194	       103
189	         0	         0
190	       181	        68
191	         0	         0
192	       133	        76
193	         0	         0
194	        65	        59
195	         0	         0
196	        79	        43
197	         0	         0
198	        66	        29
199	         0	         0
200	        64	        31
201	         0	         0
202	        66	        27
203	         0	         0
204	        51	        26
205	         0	         0
206	        63	        22
207	         0	         0
208	        34	        18
209	         0	         0
210	        37	        20
211	         0	         0
212	        27	        15
213	         0	         0
214	        18	        10
215	         0	         0
216	        24	        11
217	         0	         0
218	        20	         9
219	         0	         0
220	        23	         9
221	         0	         0
222	        21	         8
223	         0	         0
224	        13	         6
225	         0	         0
226	         9	         2
227	         0	         0
228	         3	         8
229	         0	         0
230	        10	         6
231	         0	         0
232	         9	         5
233	         0	         0
234	         8	         3
235	         0	         0
236	         7	         4
237	         0	         0
238	         5	         8
239	         0	         0
240	         5	         6
241	         0	         0
242	         7	         6
243	         0	         0
244	         5	         1
245	         0	         0
246	         3	         6
247	         0	         0
248	         2	         2
249	         0	         0
250	         6	         4
251	         0	         0
252	         5	         3
253	         0	         0
254	         8	         3
255	         0	         0
256	         3	         4
257	         0	         0
258	         3	         1
259	         0	         0
260	         1	         2
261	         0	         0
262	         5	         4
263	         0	         0
264	         1	         1
265	         0	         0
266	         7	         0
267	         0	         0
268	         2	         2
269	         0	         0
270	         0	         4
271	         0	         0
272	         3	         4
273	         0	         0
274	         3	         8
275	         0	         0
276	         3	        13
277	         0	         0
278	         6	        11
279	         0	         0
280	         4	        12
281	         0	         0
282	         3	         8
283	         0	         0
284	         9	        11
285	         0	         0
286	        10	        13
287	         0	         0
288	        11	        11
289	         0	         0
290	        19	        10
291	         0	         0
292	        19	        12
293	         0	         0
294	        12	         7
295	         0	         0
296	         9	         4
297	         0	         0
298	        12	         6
299	         0	         0
300	        11	         4
301	         0	         0
302	         2	         3
303	         0	         0
304	         7	         6
305	         0	         0
306	         3	         8
307	         0	         0
308	         3	         3
309	         0	         0
310	         3	         5
311	         0	         0
312	         7	         1
313	         0	         0
314	         4	         3
315	         0	         0
316	         5	         7
317	         0	         0
318	         6	         6
319	         0	         0
320	         6	         8
321	         0	         0
322	         3	         3
323	         0	         0
324	         5	         2
325	         0	         0
326	         1	         7
327	         0	         0
328	         3	         9
329	         0	         0
330	         2	         6
331	         0	         0
332	         2	        10
333	         0	         0
334	         3	        11
335	         0	         0
336	         4	         5
337	         0	         0
338	        10	         9
339	         0	         0
340	         6	         8
341	         0	         0
342	         4	         3
343	         0	         0
344	        10	         5
345	         0	         0
346	         3	         3
347	         0	         0
348	         5	         7
349	         0	         0
350	         5	         3
351	         0	         0
352	         3	         6
353	         0	         0
354	         1	         6
355	         0	         0
356	         4	         5
357	         0	         0
358	         0	         3
359	         0	         0
360	         0	         4
361	         0	         0
362	         5	         3
363	         0	         0
364	         2	         1
365	         0	         0
366	         3	         2
367	         0	         0
368	         1	         1
369	         0	         0
370	         3	         0
371	         0	         0
372	         0	         5
373	         0	         0
374	         3	         1
375	         0	         0
376	         2	         0
377	         0	         0
378	         0	         2
379	         0	         0
380	         3	         1
381	         0	         0
382	         3	         1
383	         0	         0
384	         1	         0
385	         0	         0
386	         1	         2
387	         0	         0
388	         4	         2
389	         0	         0
390	         0	         4
391	         0	         0
392	         1	         2
393	         0	         0
394	         2	         2
395	         0	         0
396	         2	         1
397	         0	         0
398	         1	         2
399	         0	         0
400	         2	         1
401	         0	         0
402	         0	         0
403	         0	         0
404	         0	         1
405	         0	         0
406	         2	         4
407	         0	         0
408	         0	         1
409	         0	         0
410	         0	         0
411	         0	         0
412	         2	         0
413	         0	         0
414	         0	         2
415	         0	         0
416	         1	         1
417	         0	         0
418	         1	         1
419	         0	         0
420	         2	         0
421	         0	         0
422	         1	         1
423	         0	         0
424	         0	         0
425	         0	         0
426	         2	         2
427	         0	         0
428	         0	         0
429	         0	         0
430	         2	         3
431	         0	         0
432	         0	         0
433	         0	         0
434	         1	         0
435	         0	         0
436	         0	         1
437	         0	         0
438	         1	         0
439	         0	         0
440	         0	         0
441	         0	         0
442	         1	         2
443	         0	         0
444	         0	         1
445	         0	         0
446	         1	         3
447	         0	         0
448	         0	         1
449	         0	         0
450	         0	         1
451	         0	         0
452	         0	         0
453	         0	         0
454	         0	         0
455	         0	         0
456	         0	         2
457	         0	         0
458	         1	         1
459	         0	         0
460	         2	         1
461	         0	         0
462	         0	         0
463	         0	         0
464	         1	         2
465	         0	         0
466	         0	         2
467	         0	         0
468	         2	         0
469	         0	         0
470	         0	         3
471	         0	         0
472	         0	         2
473	         0	         0
474	         1	         4
475	         0	         0
476	         0	         1
477	         0	         0
478	         1	         1
479	         0	         0
480	         0	         2
481	         0	         0
482	         0	         2
483	         0	         0
484	         1	         1
485	         0	         0
486	         2	         0
487	         0	         0
488	         0	         1
489	         0	         0
490	         1	         0
491	         0	         0
492	         0	         1
493	         0	         0
494	         0	         1
495	         0	         0
496	         1	         0
497	         0	         0
498	         1	         0
499	         0	         0
500	         0	         0
501	         0	         0
502	         0	         1
503	         0	         0
504	         0	         0
505	         0	         0
506	         1	         0
507	         0	         0
508	         1	         1
509	         0	         0
510	         0	         2
511	         0	         0
512	         2	         1
513	         0	         0
514	         0	         0
515	         0	         0
516	         0	         0
517	         0	         0
518	         0	         1
519	         0	         0
520	         1	         1
521	         0	         0
522	         0	         0
523	         0	         0
524	         0	         1
525	         0	         0
526	         0	         1
527	         0	         0
528	         0	         0
529	         0	         0
530	         0	         2
531	         0	         0
532	         0	         0
533	         0	         0
534	         0	         0
535	         0	         0
536	         0	         0
537	         0	         0
538	         1	         0
539	         0	         0
540	         0	         1
541	         0	         0
542	         0	         0
543	         0	         0
544	         0	         1
545	         0	         0
546	         0	         3
547	         0	         0
548	         0	         1
549	         0	         0
550	         0	         0
551	         0	         0
552	         0	         0
553	         0	         0
554	         0	         2
555	         0	         0
556	         0	         2
557	         0	         0
558	         0	         0
559	         0	         0
560	         0	         0
561	         0	         0
562	         1	         1
563	         0	         0
564	         0	         0
565	         0	         0
566	         0	         0
567	         0	         0
568	         0	         1
569	         0	         0
570	         0	         0
571	         0	         0
572	         0	         1
573	         0	         0
574	         0	         0
575	         0	         0
576	         0	         0
577	         0	         0
578	         0	         0
579	         0	         0
580	         0	         2
581	         0	         0
582	         0	         2
583	         0	         0
584	         1	         0
585	         0	         0
586	         0	         0
587	         0	         0
588	         1	         1
589	         0	         0
590	         0	         1
591	         0	         0
592	         0	         0
593	         0	         0
594	         0	         1
595	         0	         0
596	         0	         0
597	         0	         0
598	         0	         1
599	       186	       193
